text_id,sent_id,token_id,token,label,dmd_tag,lex_tag,adr_label
105,2,4,сделала,O,O,O,O
105,2,5,укол,O,O,O,O
105,2,6,и,O,O,O,O
105,2,7,на,O,O,O,O
105,2,8,следующий,O,O,O,O
105,2,9,день,O,O,O,O
105,2,10,появилось,O,O,O,O
105,2,11,онемение,O,O,SYMPTOM,B-ADR-MSS
105,2,12,в,O,O,O,I-ADR-MSS
105,2,13,ногах,O,O,ANATOMY,I-ADR-MSS
105,2,14,и,O,O,O,O
105,2,15,слабость,O,O,SYMPTOM,B-ADR-MSS
105,2,16,.,O,O,O,O
105,3,1,Может,O,O,O,O
105,3,2,вообще,O,O,O,O
105,3,3,отказаться,O,O,O,O
105,3,4,от,O,O,O,O
105,3,5,него,O,O,O,O
105,3,6,?,O,O,O,O
106,1,1,USERNAME,O,O,O,O
106,1,2,",",O,O,O,O
106,1,3,вот,O,O,O,O
106,1,4,и,O,O,O,O
106,1,5,меня,O,O,O,O
106,1,6,от,B-INT,O,O,O
106,1,7,инфибеты,I-INT,B-DMD,O,O
106,1,8,штырит,O,O,VERB,B-ADR-UNK
106,1,9,ужасно,O,O,O,I-ADR-UNK
106,1,10,",",O,O,O,O
106,1,11,боли,O,O,SYMPTOM,B-ADR-MSS
106,1,12,адские,O,O,O,I-ADR-MSS
106,1,13,в,O,O,O,I-ADR-MSS
106,1,14,ногах,O,O,ANATOMY,I-ADR-MSS
106,1,15,уже,O,O,O,O
106,1,16,4,O,O,O,O
106,1,17,месяца,O,O,O,O
106,1,18,",",O,O,O,O
106,1,19,ходить,O,O,VERB,B-ADR-QOL
106,1,20,тяжело,O,O,O,I-ADR-QOL
106,1,21,кошмар,O,O,O,O
106,1,22,просто,O,O,O,O
106,1,23,",",O,O,O,O
106,1,24,ну,O,O,O,O
106,1,25,что,O,O,O,O
106,1,26,это,O,O,O,O
106,1,27,за,O,O,O,O
106,1,28,лекарства,O,O,O,O
106,1,29,?,O,O,O,O
107,1,1,USERNAME,O,O,O,O
107,1,2,",",O,O,O,O
107,1,3,А,O,O,O,O
107,1,4,вы,O,O,O,O
107,1,5,на,O,O,O,O
107,1,6,каких,O,O,O,O
107,1,7,ПИТРС,O,O,O,O
107,1,8,?,O,O,O,O
107,2,1,Я,B-INT,O,O,O
107,2,2,на,I-INT,O,O,O
107,2,3,ребифе,I-INT,B-DMD,O,O
107,2,4,..,O,O,O,O
107,2,5,У,O,O,O,O
107,2,6,меня,O,O,O,O
107,2,7,такая,O,O,O,O
107,2,8,ситуация,O,O,O,O
107,2,9,была,O,O,O,O
107,2,10,...,O,O,O,O
107,2,11,если,O,O,O,O
107,2,12,делаю,O,O,O,O
107,2,13,укол,O,O,O,O
107,2,14,",",O,O,O,O
107,2,15,то,O,O,O,O
107,2,16,через,O,O,O,O
107,2,17,пол,O,O,O,O
107,2,18,часа,O,O,O,O
107,2,19,t,O,O,SYMPTOM,B-ADR-FLS
107,2,20,°,O,O,O,I-ADR-FLS
107,2,21,подскакивала,O,O,O,I-ADR-FLS
107,2,22,до,O,O,O,I-ADR-FLS
107,2,23,38,O,O,O,I-ADR-FLS
107,2,24,и,O,O,O,O
107,2,25,держалась,O,O,O,O
107,2,26,12,O,O,O,O
107,2,27,часов,O,O,O,O
107,2,28,(,O,O,O,O
107,2,29,и,O,O,O,O
107,2,30,так,O,O,O,O
107,2,31,пока,O,O,O,O
107,2,32,не,O,O,O,O
107,2,33,дошло,O,O,O,O
107,2,34,до,O,O,O,O
107,2,35,меня,O,O,O,O
107,2,36,",",O,O,O,O
107,2,37,что,O,O,O,O
107,2,38,ребиф,B-INT,B-DMD,O,O
107,2,39,вызвал,I-INT,O,O,O
107,2,40,t,O,O,SYMPTOM,B-ADR-FLS
107,2,41,°,O,O,O,I-ADR-FLS
107,2,42,в,O,O,O,O
107,2,43,дни,O,O,O,O
107,2,44,укола,O,O,O,O
107,2,45,)..,O,O,O,O
107,2,46,если,O,O,O,O
107,2,47,не,O,O,O,O
107,2,48,колола,O,O,O,O
107,2,49,",",O,O,O,O
107,2,50,то,O,O,O,O
107,2,51,и,O,O,O,O
107,2,52,t,O,O,SYMPTOM,O
107,2,53,°,O,O,O,O
107,2,54,была,O,O,O,O
107,2,55,37,O,O,O,O
107,2,56,-,O,O,O,O
107,2,57,37,O,O,O,O
107,2,58,",",O,O,O,O
107,2,59,4,O,O,O,O
107,2,60,...,O,O,O,O
107,2,61,в,O,O,O,O
107,2,62,общем,O,O,O,O
107,2,63,как,O,O,O,O
107,2,64,отменила,O,O,O,O
107,2,65,уколы,O,O,O,O
107,2,66,",",O,O,O,O
107,2,67,больше,O,O,O,O
107,2,68,t,O,O,SYMPTOM,O
107,2,69,°,O,O,O,O
107,2,70,не,O,O,O,O
107,2,71,подскакивала,O,O,O,O
107,2,72,..,O,O,O,O
107,2,73,причем,O,O,O,O
107,2,74,я,O,O,O,O
107,2,75,была,O,O,O,O
107,2,76,склонна,O,O,O,O
107,2,77,думать,O,O,O,O
107,2,78,",",O,O,O,O
107,2,79,что,O,O,O,O
107,2,80,у,O,O,O,O
107,2,81,меня,O,O,O,O
107,2,82,ОРЗ,O,O,O,O
107,2,83,(,O,O,O,O
107,2,84,сопли,O,O,O,O
107,2,85,через,O,O,O,O
107,2,86,край,O,O,O,O
107,2,87,",",O,O,O,O
107,2,88,t,O,O,SYMPTOM,O
107,2,89,"°,",O,O,O,O
107,2,90,кашель,O,O,SYMPTOM,O
107,2,91,:,O,O,O,O
107,2,92,сначала,O,O,O,O
107,2,93,сухой,O,O,O,O
107,2,94,",",O,O,O,O
107,2,95,потом,O,O,O,O
107,2,96,влажный,O,O,O,O
107,2,97,..,O,O,O,O
107,2,98,потери,O,O,SYMPTOM,O
107,2,99,обоняния,O,O,O,O
107,2,100,и,O,O,O,O
107,2,101,вкуса,O,O,O,O
107,2,102,не,O,O,O,O
107,2,103,было,O,O,O,O
107,2,104,",",O,O,O,O
107,2,105,в,O,O,O,O
107,2,106,принципе,O,O,O,O
107,2,107,как,O,O,O,O
107,2,108,и,O,O,O,O
107,2,109,отдышки,O,O,SYMPTOM,O
107,2,110,)..,O,O,O,O
107,2,111,но,O,O,O,O
107,2,112,за,O,O,O,O
107,2,113,4,B-INT,O,O,O
107,2,114,года,I-INT,O,O,O
107,2,115,на,I-INT,O,O,O
107,2,116,ребифе,I-INT,B-DMD,O,O
107,2,117,",",O,O,O,O
107,2,118,я,O,O,O,O
107,2,119,не,O,O,O,O
107,2,120,впервый,O,O,O,O
107,2,121,раз,O,O,O,O
107,2,122,простываю,O,O,O,O
107,2,123,..,O,O,O,O
107,2,124,а,O,O,O,O
107,2,125,тут,O,O,O,O
107,2,126,такой,O,O,O,O
107,2,127,температурный,O,O,O,O
107,2,128,контраст,O,O,O,O
107,2,129,🤔..,O,O,O,O
107,2,130,тесты,O,O,O,O
107,2,131,не,O,O,O,O
107,2,132,сдавала,O,O,O,O
107,2,133,",",O,O,O,O
107,2,134,более,O,O,O,O
107,2,135,2х,O,O,O,O
107,2,136,недель,O,O,O,O
107,2,137,просидела,O,O,O,O
107,2,138,дома,O,O,O,O
107,2,139,",",O,O,O,O
107,2,140,ни,O,O,O,O
107,2,141,куда,O,O,O,O
107,2,142,не,O,O,O,O
107,2,143,ходила,O,O,VERB,O
107,2,144,",",O,O,O,O
107,2,145,да,O,O,O,O
107,2,146,и,O,O,O,O
107,2,147,вокруг,O,O,O,O
107,2,148,меня,O,O,O,O
107,2,149,-,O,O,O,O
107,2,150,ни,O,O,O,O
107,2,151,кто,O,O,O,O
107,2,152,не,O,O,O,O
107,2,153,заболел,O,O,VERB,O
107,2,154,..,O,O,O,O
107,2,155,но,O,O,O,O
107,2,156,все,O,O,O,O
107,2,157,же,O,O,O,O
107,2,158,",",O,O,O,O
107,2,159,такая,O,O,O,O
107,2,160,реакция,O,O,ADR,O
107,2,161,на,B-INT,O,O,O
107,2,162,ребиф,I-INT,B-DMD,O,O
107,2,163,-,O,O,O,O
107,2,164,у,O,O,O,O
107,2,165,меня,O,O,O,O
107,2,166,впервые,O,O,O,O
107,2,167,🤷‍♀️,O,O,O,O
108,1,1,Добрый,O,O,O,O
108,1,2,вечер,O,O,O,O
108,1,3,",",O,O,O,O
108,1,4,подскажите,O,O,O,O
108,1,5,кто,O,O,O,O
108,1,6,колет,B-INT,O,O,O
108,1,7,инфибету,I-INT,B-DMD,O,O
108,1,8,",",O,O,O,O
108,1,9,красные,O,O,SYMPTOM,B-ADR-LR
108,1,10,пятна,O,O,SYMPTOM,I-ADR-LR
108,1,11,остаются,O,O,O,O
108,1,12,на,O,O,O,O
108,1,13,месте,O,O,O,O
108,1,14,уколов,O,O,O,O
108,1,15,и,O,O,O,O
108,1,16,чешутся,O,O,VERB,B-ADR-LR
108,1,17,",",O,O,O,O
108,1,18,долго,O,O,O,O
108,1,19,не,O,O,O,O
108,1,20,проходят,O,O,O,O
108,1,21,",",O,O,O,O
108,1,22,и,O,O,O,O
108,1,23,температура,O,O,SYMPTOM,B-ADR-FLS
108,1,24,после,O,O,O,O
108,1,25,укола,O,O,O,O
108,1,26,состояние,O,O,SYMPTOM,B-ADR-FLS
108,1,27,как,O,O,O,I-ADR-FLS
108,1,28,простудное,O,O,SYMPTOM,I-ADR-FLS
108,1,29,",",O,O,O,O
108,1,30,может,O,O,O,O
108,1,31,алергия,O,O,SYMPTOM,B-ADR-A
108,1,32,?,O,O,O,O
109,1,1,USERNAME,O,O,O,O
109,1,2,",",O,O,O,O
109,1,3,я,O,O,O,O
109,1,4,не,O,O,O,O
109,1,5,знаю,O,O,O,O
109,1,6,видишь,O,O,O,O
109,1,7,я,O,O,O,O
109,1,8,новичок,O,O,O,O
109,1,9,и,O,O,O,O
109,1,10,мне,O,O,O,O
109,1,11,назначили,B-INT,O,O,O
109,1,12,инфибету,I-INT,B-DMD,O,O
109,1,13,",",O,O,O,O
109,1,14,я,O,O,O,O
109,1,15,и,O,O,O,O
109,1,16,начала,O,O,O,O
109,1,17,колоть,O,O,O,O
109,1,18,",",O,O,O,O
109,1,19,2,O,O,O,O
109,1,20,месяца,O,O,O,O
109,1,21,отлично,O,O,O,O
109,1,22,всё,O,O,O,O
109,1,23,было,O,O,O,O
109,1,24,а,O,O,O,O
109,1,25,другие,O,O,O,O
109,1,26,2,O,O,O,O
109,1,27,как,O,O,O,O
109,1,28,по,O,O,O,B-ADR-MSS
109,1,29,ногам,O,O,ANATOMY,I-ADR-MSS
109,1,30,тоже,O,O,O,O
109,1,31,шарахнуло,O,O,VERB,I-ADR-MSS
109,1,32,и,O,O,O,O
109,1,33,еле,O,O,O,B-ADR-MSS
109,1,34,ходила,O,O,VERB,I-ADR-MSS
109,1,35,от,O,O,O,O
109,1,36,питрс,O,O,O,O
109,1,37,",",O,O,O,O
109,1,38,наш,O,O,O,O
109,1,39,невролог,O,O,O,O
109,1,40,сказала,O,O,O,O
109,1,41,да,O,O,O,O
109,1,42,это,O,O,O,O
109,1,43,такая,O,O,O,O
109,1,44,побочка,O,O,ADR,O
109,1,45,",",O,O,O,O
109,1,46,короче,O,O,O,O
109,1,47,загнуться,O,O,O,O
109,1,48,можно,O,O,O,O
109,1,49,",",O,O,O,O
109,1,50,как,O,O,O,O
109,1,51,укол,O,O,O,O
109,1,52,поставлю,O,O,O,O
109,1,53,загибаюсь,O,O,VERB,B-ADR-UNK
109,1,54,",",O,O,O,O
109,1,55,сдохнуть,O,O,VERB,O
109,1,56,можно,O,O,O,O
109,1,57,",",O,O,O,O
109,1,58,но,O,O,O,O
109,1,59,мне,O,O,O,O
109,1,60,чтоб,O,O,O,O
109,1,61,поменять,O,O,O,O
109,1,62,препарат,O,O,O,O
109,1,63,нужно,O,O,O,O
109,1,64,ехать,O,O,VERB,O
109,1,65,в,O,O,O,O
109,1,66,центр,O,O,O,O
109,1,67,рс,O,O,O,O
109,1,68,в,O,O,O,O
109,1,69,другой,O,O,O,O
109,1,70,город,O,O,O,O
109,1,71,это,O,O,O,O
109,1,72,ждать,O,O,O,O
109,1,73,очередь,O,O,O,O
110,1,1,Тоже,O,O,O,O
110,1,2,порекомендую,O,O,O,O
110,1,3,попробовать,B-INT,O,O,O
110,1,4,Тимексон,I-INT,B-DMD,O,O
110,1,5,",",O,O,O,O
110,1,6,у,O,O,O,O
110,1,7,меня,O,O,O,O
110,1,8,схожая,O,O,O,O
110,1,9,история,O,O,O,O
110,1,10,была,O,O,O,O
110,1,11,",",O,O,O,O
110,1,12,тоже,O,O,O,O
110,1,13,другое,O,O,O,O
110,1,14,лекарство,O,O,O,O
110,1,15,принимала,O,O,O,O
110,1,16,(,O,O,O,O
110,1,17,его,O,O,O,O
110,1,18,сейчас,O,O,O,O
110,1,19,в,O,O,O,O
110,1,20,закупках,O,O,O,O
110,1,21,нет,O,O,O,O
110,1,22,"),",O,O,O,O
110,1,23,так,O,O,O,O
110,1,24,Тимексон,O,B-DMD,O,O
110,1,25,в,O,O,O,O
110,1,26,разы,O,O,O,O
110,1,27,показался,O,O,O,O
110,1,28,эффективнее,O,O,O,O
110,1,29,и,O,O,O,O
110,1,30,побочки,O,O,ADR,B-ADR-NEG
110,1,31,сошли,O,O,O,I-ADR-NEG
110,1,32,на,O,O,O,I-ADR-NEG
110,1,33,нет,O,O,O,I-ADR-NEG
110,1,34,.,O,O,O,O
110,2,1,Да,O,O,O,O
110,2,2,",",O,O,O,O
110,2,3,Беталайф,O,O,O,O
110,2,4,-,O,O,O,O
110,2,5,клевый,O,O,O,O
110,2,6,ресурс,O,O,O,O
110,2,7,",",O,O,O,O
110,2,8,там,O,O,O,O
110,2,9,и,O,O,O,O
110,2,10,ссылка,O,O,O,O
110,2,11,на,O,O,O,O
110,2,12,приложение,O,O,O,O
110,2,13,на,O,O,O,O
110,2,14,телефон,O,O,O,O
110,2,15,есть,O,O,VERB,O
110,2,16,-,O,O,O,O
110,2,17,удобная,O,O,O,O
110,2,18,штука,O,O,O,O
110,2,19,для,O,O,O,O
110,2,20,наблюдения,O,O,O,O
110,2,21,за,O,O,O,O
110,2,22,своим,O,O,O,O
110,2,23,состоянием,O,O,SYMPTOM,O
110,2,24,.,O,O,O,O
111,1,1,Вот,O,O,O,O
111,1,2,тоже,O,O,O,O
111,1,3,.,O,O,O,O
111,2,1,Меня,B-INT,O,O,O
111,2,2,сняли,I-INT,O,O,O
111,2,3,с,I-INT,O,O,O
111,2,4,копаксона,I-INT,B-DMD,O,O
111,2,5,.,O,O,O,O
111,3,1,Сидела,O,O,VERB,O
111,3,2,на,O,O,O,O
111,3,3,нем,O,O,O,O
111,3,4,6,O,O,O,O
111,3,5,",",O,O,O,O
111,3,6,5,O,O,O,O
111,3,7,лет,O,O,O,O
111,3,8,.,O,O,O,O
111,4,1,По,O,O,O,O
111,4,2,результатам,O,O,O,O
111,4,3,МРТ,O,O,O,O
111,4,4,врач,O,O,O,O
111,4,5,сказала,O,O,O,O
111,4,6,",",O,O,O,O
111,4,7,что,O,O,O,O
111,4,8,он,O,O,O,O
111,4,9,больше,O,O,O,O
111,4,10,не,O,O,O,O
111,4,11,держит,O,O,VERB,O
111,4,12,.,O,O,O,O
111,5,1,Появился,O,O,O,O
111,5,2,очаг,O,O,O,O
111,5,3,в,O,O,O,O
111,5,4,грудном,O,O,ANATOMY,O
111,5,5,отделе,O,O,O,O
111,5,6,.,O,O,O,O
111,6,1,До,O,O,O,O
111,6,2,этого,O,O,O,O
111,6,3,были,O,O,O,O
111,6,4,только,O,O,O,O
111,6,5,в,O,O,O,O
111,6,6,голове,O,O,ANATOMY,O
111,6,7,и,O,O,O,O
111,6,8,шее,O,O,ANATOMY,O
111,6,9,.,O,O,O,O
111,7,1,реакция,O,O,ADR,O
111,7,2,на,B-INT,O,O,O
111,7,3,инфибету,I-INT,B-DMD,O,O
111,7,4,адовая,O,O,O,O
111,7,5,.,O,O,O,O
111,8,1,Два,O,O,O,O
111,8,2,дня,O,O,O,O
111,8,3,отхожу,O,O,O,O
111,8,4,от,O,O,O,O
111,8,5,инъекции,O,O,O,O
111,8,6,.,O,O,O,O
111,9,1,И,O,O,O,O
111,9,2,синяки,O,O,SYMPTOM,B-ADR-LR
111,9,3,огромные,O,O,O,I-ADR-LR
111,9,4,.,O,O,O,O
111,10,1,Ребята,O,O,O,O
111,10,2,",",O,O,O,O
111,10,3,скажите,O,O,O,O
111,10,4,",",O,O,O,O
111,10,5,как,O,O,O,O
111,10,6,справляетесь,O,O,O,O
111,10,7,с,O,O,O,O
111,10,8,синяками,O,O,SYMPTOM,O
111,10,9,?,O,O,O,O
112,1,1,Тоже,O,O,O,O
112,1,2,колю,B-INT,O,O,O
112,1,3,тимексон,I-INT,B-DMD,O,O
112,1,4,",",O,O,O,O
112,1,5,года,O,O,O,O
112,1,6,три,O,O,O,O
112,1,7,",",O,O,O,O
112,1,8,последний,O,O,O,O
112,1,9,год,O,O,O,O
112,1,10,тревожность,O,O,SYMPTOM,B-ADR-PSY
112,1,11,замучила,O,O,O,O
112,1,12,",",O,O,O,O
112,1,13,сижу,O,O,VERB,O
112,1,14,на,O,O,O,O
112,1,15,атараксе,O,O,O,O
112,1,16,периодически,O,O,O,O
112,1,17,...,O,O,O,O
112,1,18,еще,O,O,O,O
112,1,19,и,O,O,O,O
112,1,20,агрессия,O,O,SYMPTOM,B-ADR-PSY
112,1,21,небольшая,O,O,O,O
112,1,22,ппц,O,O,O,O
112,1,23,..,O,O,O,O
113,1,1,На,B-INT,O,O,O
113,1,2,терифлуномиде,I-INT,B-DMD,O,O
113,1,3,сижу,I-INT,O,VERB,O
113,1,4,.,O,O,O,O
113,2,1,Точно,O,O,O,O
113,2,2,такая,O,O,O,O
113,2,3,же,O,O,O,O
113,2,4,проблема,O,O,ADR,O
113,2,5,.,O,O,O,O
113,3,1,Из,O,O,O,B-ADR-IS
113,3,2,густых,O,O,O,I-ADR-IS
113,3,3,волос,O,O,ANATOMY,I-ADR-IS
113,3,4,остался,O,O,O,I-ADR-IS
113,3,5,редкий,O,O,O,I-ADR-IS
113,3,6,волос,O,O,ANATOMY,I-ADR-IS
113,3,7,и,O,O,O,O
113,3,8,главное,O,O,O,O
113,3,9,он,O,O,O,O
113,3,10,не,O,O,O,O
113,3,11,растет,O,O,O,O
113,3,12,.,O,O,O,O
113,4,1,Постриглась,O,O,O,O
113,4,2,коротко,O,O,O,O
113,4,3,и,O,O,O,O
113,4,4,длина,O,O,O,O
113,4,5,та,O,O,O,O
113,4,6,же,O,O,O,O
113,4,7,.,O,O,O,O
113,5,1,Выпадать,O,O,VERB,O
113,5,2,стали,O,O,O,O
113,5,3,меньше,O,O,O,O
113,5,4,но,O,O,O,O
113,5,5,наверное,O,O,O,O
113,5,6,месяцев,O,O,O,O
113,5,7,через,O,O,O,O
113,5,8,9,O,O,O,O
114,1,1,От,B-INT,O,O,O
114,1,2,Феморикса,I-INT,B-DMD,O,O
114,1,3,волосы,O,O,ANATOMY,B-ADR-IS
114,1,4,выпадают,O,O,VERB,I-ADR-IS
115,1,1,У,O,O,O,O
115,1,2,меня,O,O,O,O
115,1,3,от,B-INT,O,O,O
115,1,4,Интеферона,I-INT,B-DMD,O,O
115,1,5,бета,I-INT,I-DMD,O,O
115,1,6,1б,I-INT,I-DMD,O,O
115,1,7,побочек,O,O,ADR,B-ADR-UNK
115,1,8,дофига,O,O,O,I-ADR-UNK
115,1,9,было,O,O,O,O
115,1,10,ужас,O,O,O,O
115,1,11,терпела,O,O,O,O
115,1,12,полтора,O,O,O,O
115,1,13,года,O,O,O,O
115,1,14,",",O,O,O,O
115,1,15,и,O,O,O,O
115,1,16,отказалась,O,O,O,O
115,1,17,потому,O,O,O,O
115,1,18,что,O,O,O,O
115,1,19,хуже,O,O,O,O
115,1,20,пошло,O,O,O,O
115,1,21,в,O,O,O,O
115,1,22,том,O,O,O,O
115,1,23,плане,O,O,O,O
115,1,24,что,O,O,O,O
115,1,25,тело,O,O,ANATOMY,B-ADR-MSS
115,1,26,ломит,O,O,VERB,I-ADR-MSS
115,1,27,постоянно,O,O,O,O
115,1,28,тянуться,O,O,VERB,O
115,1,29,охото,O,O,O,O
115,1,30,",",O,O,O,O
115,1,31,отеки,O,O,SYMPTOM,B-ADR-OTHER
115,1,32,еще,O,O,O,O
115,1,33,от,O,O,O,O
115,1,34,нее,O,O,O,O
115,1,35,появились,O,O,O,O
115,1,36,ужас,O,O,O,O
115,1,37,никак,O,O,O,O
115,1,38,еще,O,O,O,O
115,1,39,от,O,O,O,O
115,1,40,нее,O,O,O,O
115,1,41,не,O,O,O,O
115,1,42,отойду,O,O,O,O
115,1,43,С,O,O,O,O
115,1,44,октября,O,O,O,O
115,1,45,принимаю,B-INT,O,O,O
115,1,46,абаджио,I-INT,B-DMD,O,O
115,1,47,таблетки,O,O,O,O
116,1,1,USERNAME,O,O,O,O
116,1,2,",",O,O,O,O
116,1,3,диагноз,O,O,O,O
116,1,4,был,O,O,O,O
116,1,5,.,O,O,O,O
116,2,1,Копаксон,B-INT,B-DMD,O,O
116,2,2,вызвал,I-INT,O,O,O
116,2,3,сильные,O,O,O,B-ADR-LR
116,2,4,аллергические,O,O,SYMPTOM,I-ADR-LR
116,2,5,реакции,O,O,ADR,I-ADR-LR
116,2,6,на,O,O,O,I-ADR-LR
116,2,7,коже,O,O,ANATOMY,I-ADR-LR
116,2,8,",",O,O,O,O
116,2,9,отменили,O,O,O,O
116,2,10,.,O,O,O,O
116,3,1,А,O,O,O,O
116,3,2,потом,O,O,O,O
116,3,3,я,O,O,O,O
116,3,4,жила,O,O,O,O
116,3,5,обычной,O,O,O,O
116,3,6,жизнью,O,O,O,O
116,3,7,и,O,O,O,O
116,3,8,забыла,O,O,O,O
116,3,9,вообще,O,O,O,O
116,3,10,",",O,O,O,O
116,3,11,что,O,O,O,O
116,3,12,мне,O,O,O,O
116,3,13,когда,O,O,O,O
116,3,14,-,O,O,O,O
116,3,15,то,O,O,O,O
116,3,16,был,O,O,O,O
116,3,17,поставлен,O,O,O,O
116,3,18,диагноз,O,O,O,O
116,3,19,.,O,O,O,O
116,4,1,Считала,O,O,O,O
116,4,2,себя,O,O,O,O
116,4,3,здоровым,O,O,O,O
116,4,4,человеком,O,O,O,O
116,4,5,.,O,O,O,O
117,1,1,Ребята,O,O,O,O
117,1,2,привет,O,O,O,O
117,1,3,!,O,O,O,O
117,2,1,Хочу,O,O,O,O
117,2,2,поделиться,O,O,O,O
117,2,3,радостью,O,O,O,O
117,2,4,!,O,O,O,O
117,3,1,Отменили,B-INT,O,O,O
117,3,2,Аксоглатиран,I-INT,B-DMD,O,O
117,3,3,!,O,O,O,O
117,4,1,в,O,O,O,O
117,4,2,первую,O,O,O,O
117,4,3,очередь,O,O,O,O
117,4,4,из,O,O,O,O
117,4,5,-,O,O,O,O
117,4,6,за,O,O,O,O
117,4,7,неэффективности,O,O,O,O
117,4,8,при,O,O,O,O
117,4,9,вторичке,O,O,O,O
117,4,10,и,O,O,O,O
117,4,11,из,O,O,O,O
117,4,12,-,O,O,O,O
117,4,13,за,O,O,O,O
117,4,14,местных,O,O,O,O
117,4,15,сильных,O,O,O,O
117,4,16,реакций,O,O,ADR,O
117,4,17,(,O,O,O,O
117,4,18,сильная,O,O,O,B-ADR-LR
117,4,19,опухоль,O,O,SYMPTOM,I-ADR-LR
117,4,20,",",O,O,O,O
117,4,21,краснота,O,O,SYMPTOM,B-ADR-LR
117,4,22,",",O,O,O,O
117,4,23,шишки,O,O,SYMPTOM,B-ADR-LR
117,4,24,и,O,O,O,O
117,4,25,синяки,O,O,SYMPTOM,B-ADR-LR
117,4,26,).,O,O,O,O
117,5,1,Переводят,O,O,O,O
117,5,2,на,O,O,O,O
117,5,3,интерфероны,O,B-DMD,O,O
117,5,4,.,O,O,O,O
117,6,1,Но,O,O,O,O
117,6,2,только,O,O,O,O
117,6,3,после,O,O,O,O
117,6,4,того,O,O,O,O
117,6,5,",",O,O,O,O
117,6,6,как,O,O,O,O
117,6,7,выяснят,O,O,O,O
117,6,8,почему,O,O,O,O
117,6,9,СОЭ,O,O,O,O
117,6,10,55,O,O,O,O
117,6,11,..,O,O,O,O
117,6,12,Отправили,O,O,O,O
117,6,13,к,O,O,O,O
117,6,14,ревматологу,O,O,O,O
117,6,15,.,O,O,O,O
117,7,1,Может,O,O,O,O
117,7,2,кто,O,O,O,O
117,7,3,знает,O,O,O,O
117,7,4,",",O,O,O,O
117,7,5,из,O,O,O,O
117,7,6,-,O,O,O,O
117,7,7,за,O,O,O,O
117,7,8,чего,O,O,O,O
117,7,9,может,O,O,O,O
117,7,10,быть,O,O,O,O
117,7,11,такое,O,O,O,O
117,7,12,?,O,O,O,O
117,8,1,(,O,O,O,O
117,8,2,горло,O,O,ANATOMY,O
117,8,3,не,O,O,O,O
117,8,4,болит,O,O,VERB,O
117,8,5,",",O,O,O,O
117,8,6,насморка,O,O,O,O
117,8,7,нет,O,O,O,O
117,8,8,",",O,O,O,O
117,8,9,темпы,O,O,SYMPTOM,O
117,8,10,нет,O,O,O,O
117,8,11,",",O,O,O,O
117,8,12,болят,O,O,VERB,O
117,8,13,только,O,O,O,O
117,8,14,суставы,O,O,ANATOMY,O
117,8,15,и,O,O,O,O
117,8,16,кисти,O,O,O,O
117,8,17,рук,O,O,ANATOMY,O
117,8,18,).,O,O,O,O
117,9,1,Заранее,O,O,O,O
117,9,2,всем,O,O,O,O
117,9,3,спасибо,O,O,O,O
117,9,4,.,O,O,O,O
118,1,1,USERNAME,O,O,O,O
118,1,2,",",O,O,O,O
118,1,3,ну,O,O,O,O
118,1,4,оно,O,O,O,O
118,1,5,всё,O,O,O,O
118,1,6,не,O,O,O,O
118,1,7,сразу,O,O,O,O
118,1,8,",",O,O,O,O
118,1,9,нужно,O,O,O,O
118,1,10,время,O,O,O,O
118,1,11,",",O,O,O,O
118,1,12,у,O,O,O,O
118,1,13,меня,O,O,O,O
118,1,14,от,B-INT,O,O,O
118,1,15,интерферонов,I-INT,B-DMD,O,O
118,1,16,ноги,O,O,ANATOMY,B-ADR-MSS
118,1,17,вообще,O,O,O,I-ADR-MSS
118,1,18,отказывали,O,O,VERB,I-ADR-MSS
118,1,19,",",O,O,O,O
118,1,20,ногу,O,O,ANATOMY,O
118,1,21,кое,O,O,O,O
118,1,22,как,O,O,O,O
118,1,23,с,O,O,O,O
118,1,24,лесенки,O,O,O,O
118,1,25,на,O,O,O,O
118,1,26,лесенку,O,O,O,O
118,1,27,переставляла,O,O,O,O
118,1,28,",",O,O,O,O
118,1,29,никакие,O,O,O,O
118,1,30,табл,O,O,O,O
118,1,31,не,O,O,O,O
118,1,32,помогли,O,O,O,O
118,1,33,",",O,O,O,O
118,1,34,пока,O,O,O,O
118,1,35,сама,O,O,O,O
118,1,36,не,O,O,O,O
118,1,37,стала,O,O,O,O
118,1,38,заниматься,O,O,O,O
118,1,39,и,O,O,O,O
118,1,40,больше,O,O,O,O
118,1,41,ходить,O,O,VERB,O
118,1,42,",",O,O,O,O
118,1,43,прошло,O,O,O,O
118,1,44,полгода,O,O,O,O
118,1,45,почти,O,O,O,O
118,1,46,",",O,O,O,O
118,1,47,хожу,O,O,VERB,O
118,1,48,уже,O,O,O,O
118,1,49,нормально,O,O,O,O
118,1,50,но,O,O,O,O
118,1,51,ноги,O,O,ANATOMY,B-ADR-MSS
118,1,52,болят,O,O,VERB,I-ADR-MSS
118,1,53,иногда,O,O,O,O
118,1,54,очень,O,O,O,O
118,1,55,",",O,O,O,O
118,1,56,так,O,O,O,O
118,1,57,что,O,O,O,O
118,1,58,совет,O,O,O,O
118,1,59,ходи,O,O,VERB,O
118,1,60,ходи,O,O,VERB,O
118,1,61,ходи,O,O,VERB,O
118,1,62,и,O,O,O,O
